1.054545e-12,-6.297463e-07,-1.228834e-07,1.937815e-06,-1.708876e+05,-3.335456e+04,5.256969e+05,7.406718e+05,1.445745e+05,-2.278394e+06,0,116
1.063636e-12,-6.313105e-07,-1.231887e-07,1.942627e-06,-1.720703e+05,-3.358541e+04,5.293350e+05,7.370066e+05,1.438591e+05,-2.267118e+06,0,117
1.072727e-12,-6.328855e-07,-1.234961e-07,1.947472e-06,-1.732471e+05,-3.381512e+04,5.329550e+05,7.333438e+05,1.431442e+05,-2.255850e+06,0,118
1.081818e-12,-6.344711e-07,-1.238056e-07,1.952350e-06,-1.744180e+05,-3.404369e+04,5.365570e+05,7.296837e+05,1.424299e+05,-2.244590e+06,0,119
1.090909e-12,-6.360673e-07,-1.241172e-07,1.957260e-06,-1.755832e+05,-3.427111e+04,5.401411e+05,7.260267e+05,1.417161e+05,-2.233340e+06,0,120
1.100000e-12,-6.376741e-07,-1.244308e-07,1.962203e-06,-1.767425e+05,-3.449740e+04,5.437072e+05,7.223733e+05,1.410030e+05,-2.222101e+06,0,121
1.109091e-12,-6.392913e-07,-1.247464e-07,1.967178e-06,-1.778959e+05,-3.472255e+04,5.472553e+05,7.187238e+05,1.402907e+05,-2.210874e+06,0,122
1.118182e-12,-6.409190e-07,-1.250641e-07,1.972185e-06,-1.790435e+05,-3.494656e+04,5.507856e+05,7.150787e+05,1.395793e+05,-2.199660e+06,0,123
1.127273e-12,-6.425570e-07,-1.253838e-07,1.977224e-06,-1.801853e+05,-3.516943e+04,5.542979e+05,7.114382e+05,1.388687e+05,-2.188461e+06,0,124
1.136364e-12,-6.442054e-07,-1.257056e-07,1.982295e-06,-1.813213e+05,-3.539117e+04,5.577923e+05,7.078028e+05,1.381591e+05,-2.177277e+06,0,125
1.145455e-12,-6.458641e-07,-1.260293e-07,1.987397e-06,-1.824515e+05,-3.561178e+04,5.612689e+05,7.041727e+05,1.374506e+05,-2.166110e+06,0,126
1.154545e-12,-6.475329e-07,-1.263551e-07,1.992531e-06,-1.835759e+05,-3.583125e+04,5.647277e+05,7.005484e+05,1.367432e+05,-2.154961e+06,0,127
1.163636e-12,-6.492120e-07,-1.266828e-07,1.997696e-06,-1.846945e+05,-3.604960e+04,5.681686e+05,6.969302e+05,1.360370e+05,-2.143830e+06,0,128
1.172727e-12,-6.509011e-07,-1.270125e-07,2.002893e-06,-1.858073e+05,-3.626682e+04,5.715918e+05,6.933184e+05,1.353320e+05,-2.132719e+06,0,129
1.181818e-12,-6.526003e-07,-1.273442e-07,2.008120e-06,-1.869144e+05,-3.648291e+04,5.749972e+05,6.897133e+05,1.346284e+05,-2.121629e+06,0,130
1.190909e-12,-6.543096e-07,-1.276778e-07,2.013378e-06,-1.880157e+05,-3.669788e+04,5.783849e+05,6.861153e+05,1.339261e+05,-2.110560e+06,0,131
1.200000e-12,-6.560288e-07,-1.280133e-07,2.018667e-06,-1.891113e+05,-3.691172e+04,5.817550e+05,6.825246e+05,1.332253e+05,-2.099514e+06,0,132
1.209091e-12,-6.577579e-07,-1.283508e-07,2.023986e-06,-1.902011e+05,-3.712445e+04,5.851074e+05,6.789416e+05,1.325259e+05,-2.088492e+06,0,133
1.218182e-12,-6.594968e-07,-1.286902e-07,2.029335e-06,-1.912852e+05,-3.733606e+04,5.884422e+05,6.753665e+05,1.318281e+05,-2.077494e+06,0,134
1.227273e-12,-6.612456e-07,-1.290316e-07,2.034715e-06,-1.923636e+05,-3.754656e+04,5.917594e+05,6.717997e+05,1.311319e+05,-2.066522e+06,0,135
1.236364e-12,-6.630041e-07,-1.293748e-07,2.040125e-06,-1.934363e+05,-3.775595e+04,5.950592e+05,6.682415e+05,1.304374e+05,-2.055575e+06,0,136
1.245455e-12,-6.647723e-07,-1.297199e-07,2.045564e-06,-1.945033e+05,-3.796422e+04,5.983414e+05,6.646920e+05,1.297446e+05,-2.044656e+06,0,137
1.254545e-12,-6.665502e-07,-1.300670e-07,2.051033e-06,-1.955647e+05,-3.817139e+04,6.016062e+05,6.611516e+05,1.290536e+05,-2.033765e+06,0,138
1.263636e-12,-6.683376e-07,-1.304158e-07,2.056532e-06,-1.966203e+05,-3.837746e+04,6.048537e+05,6.576205e+05,1.283644e+05,-2.022903e+06,0,139
1.272727e-12,-6.701346e-07,-1.307666e-07,2.062060e-06,-1.976704e+05,-3.858243e+04,6.080837e+05,6.540991e+05,1.276770e+05,-2.012070e+06,0,140
1.281818e-12,-6.719411e-07,-1.311192e-07,2.067617e-06,-1.987148e+05,-3.878629e+04,6.112965e+05,6.505874e+05,1.269916e+05,-2.001267e+06,0,141
1.290909e-12,-6.737571e-07,-1.314736e-07,2.073203e-06,-1.997537e+05,-3.898907e+04,6.144921e+05,6.470858e+05,1.263081e+05,-1.990495e+06,0,142
1.300000e-12,-6.755824e-07,-1.318299e-07,2.078819e-06,-2.007869e+05,-3.919075e+04,6.176704e+05,6.435945e+05,1.256267e+05,-1.979755e+06,0,143
1.309091e-12,-6.774171e-07,-1.321880e-07,2.084463e-06,-2.018146e+05,-3.939135e+04,6.208316e+05,6.401138e+05,1.249473e+05,-1.969048e+06,0,144
1.318182e-12,-6.792611e-07,-1.325479e-07,2.090135e-06,-2.028367e+05,-3.959086e+04,6.239757e+05,6.366437e+05,1.242700e+05,-1.958373e+06,0,145
1.327273e-12,-6.811143e-07,-1.329097e-07,2.095836e-06,-2.038532e+05,-3.978929e+04,6.271027e+05,6.331847e+05,1.235948e+05,-1.947733e+06,0,146
1.336364e-12,-6.829767e-07,-1.332732e-07,2.101565e-06,-2.048643e+05,-3.998664e+04,6.302128e+05,6.297368e+05,1.229218e+05,-1.937126e+06,0,147
1.345455e-12,-6.848482e-07,-1.336385e-07,2.107322e-06,-2.058698e+05,-4.018291e+04,6.333059e+05,6.263003e+05,1.222511e+05,-1.926555e+06,0,148
1.354545e-12,-6.867289e-07,-1.340055e-07,2.113108e-06,-2.068699e+05,-4.037812e+04,6.363821e+05,6.228754e+05,1.215826e+05,-1.916019e+06,0,149
1.363636e-12,-6.886185e-07,-1.343744e-07,2.118921e-06,-2.078644e+05,-4.057226e+04,6.394415e+05,6.194622e+05,1.209163e+05,-1.905519e+06,0,150
1.372727e-12,-6.905172e-07,-1.347450e-07,2.124762e-06,-2.088536e+05,-4.076533e+04,6.424842e+05,6.160609e+05,1.202525e+05,-1.895056e+06,0,151
1.381818e-12,-6.924248e-07,-1.351173e-07,2.130630e-06,-2.098373e+05,-4.095734e+04,6.455101e+05,6.126718e+05,1.195909e+05,-1.884630e+06,0,152
1.390909e-12,-6.943413e-07,-1.354914e-07,2.136526e-06,-2.108156e+05,-4.114830e+04,6.485194e+05,6.092949e+05,1.189318e+05,-1.874243e+06,0,153
1.400000e-12,-6.962667e-07,-1.358672e-07,2.142448e-06,-2.117885e+05,-4.133821e+04,6.515121e+05,6.059305e+05,1.182751e+05,-1.863893e+06,0,154
1.409091e-12,-6.982008e-07,-1.362447e-07,2.148398e-06,-2.127560e+05,-4.152706e+04,6.544883e+05,6.025788e+05,1.176209e+05,-1.853582e+06,0,155
1.418182e-12,-7.001437e-07,-1.366239e-07,2.154375e-06,-2.137181e+05,-4.171487e+04,6.574480e+05,5.992397e+05,1.169692e+05,-1.843311e+06,0,156
